"","Label","Participant_ID","group","PennElementName","trial_number","sentence_number","item_number","item_type","condition","verb_type","verb","sentence_type","mood","mood_type","NPI","NPI_type","NPI_type2","EmbVerb","Value","Q2_response","age","gender","education","languages","region_childhood","region_current","EventTime","PennElementType","Parameter","Results.reception.time","Order.number.of.item","Inner.element.number","Comments","Q2_as_num"
"244","exp_trial","8groupA","A","scaleQ2_exp",35,"60","10","Control","NNR+ind","NNR","ser consciente","NNR","ind","","no","","na","presentar","<span style='margin: 2em;'>No</span>","no","40-49","Otro","Educación universitaria","No ","Comunidad de Madrid","Canarias","1702042607718","Scale","Choice",1702042802,18,0,"NULL","0"
"245","exp_trial","8groupA","A","scaleQ2_exp",36,"31","6","Critical Item","NR+subj+NPI","NR","dar la impresión","NR+NPI","subj","ra","yes","en años","en","visitar","<span style='margin: 2em;'>Sí</span>","yes","40-49","Otro","Educación universitaria","No ","Comunidad de Madrid","Canarias","1702042629859","Scale","Choice",1702042802,14,0,"NULL","1"
"246","exp_trial","8groupA","A","scaleQ2_exp",37,"54","9","Control","NNR+ind","NNR","resultar evidente","NNR","ind","","no","","na","aumentar","<span style='margin: 2em;'>No</span>","no","40-49","Otro","Educación universitaria","No ","Comunidad de Madrid","Canarias","1702042646292","Scale","Choice",1702042802,17,0,"NULL","0"
"247","exp_trial","8groupA","A","scaleQ2_exp",38,"72","12","Control","NNR+ind","NNR","recordar","NNR","ind","","no","","na","teñir","<span style='margin: 2em;'>No</span>","no","40-49","Otro","Educación universitaria","No ","Comunidad de Madrid","Canarias","1702042659726","Scale","Choice",1702042802,20,0,"NULL","0"
"248","exp_trial","8groupA","A","scaleQ2_exp",39,"107","18","Critical Item","NR+ind","NR","dar la impresión","NR","ind","","no","","na","organizar","<span style='margin: 2em;'>Sí</span>","yes","40-49","Otro","Educación universitaria","No ","Comunidad de Madrid","Canarias","1702042677379","Scale","Choice",1702042802,26,0,"NULL","1"
"249","exp_trial","8groupA","A","scaleQ2_exp",41,"1","1","Critical Item","NR+subj+NPI","NR","pensar","NR+NPI","subj","ra","yes","en años","en","leer","<span style='margin: 2em;'>Sí</span>","yes","40-49","Otro","Educación universitaria","No ","Comunidad de Madrid","Canarias","1702042711911","Scale","Choice",1702042802,9,0,"NULL","1"
"250","exp_trial","8groupA","A","scaleQ2_exp",42,"136","23","Control","NR+ind+NPI","NR","opinar","NR+NPI","ind","","yes","hasta","hasta","despegar","<span style='margin: 2em;'>Sí</span>","yes","40-49","Otro","Educación universitaria","No ","Comunidad de Madrid","Canarias","1702042736405","Scale","Choice",1702042802,31,0,"NULL","1"
"251","exp_trial","8groupA","A","scaleQ2_exp",43,"112","19","Control","NR+ind+NPI","NR","pensar","NR+NPI","ind","","yes","hasta","hasta","llegar","<span style='margin: 2em;'>Sí</span>","yes","40-49","Otro","Educación universitaria","No ","Comunidad de Madrid","Canarias","1702042759425","Scale","Choice",1702042802,27,0,"NULL","1"
"252","exp_trial","8groupA","A","scaleQ2_exp",44,"118","20","Control","NR+ind+NPI","NR","creer","NR+NPI","ind","","yes","hasta","hasta","encontrar","<span style='margin: 2em;'>Sí</span>","yes","40-49","Otro","Educación universitaria","No ","Comunidad de Madrid","Canarias","1702042785752","Scale","Choice",1702042802,28,0,"NULL","1"
"253","exp_trial","9groupB","B","scaleQ2_exp",1,"96","16","Control","NNR+ind","NNR","ser consciente","NNR","ind","","no","","na","manejar","<span style='margin: 2em;'>Sí</span>","yes","30-39","Femenino","Educación universitaria","ingles","Andalucía","Andalucía","1702046197405","Scale","Choice",1702046528,24,0,"NULL","1"
"254","exp_trial","9groupB","B","scaleQ2_exp",3,"195","33","Control","NNR+subj","NNR","resultar evidente","NNR","subj","se","no","","na","inaugurar","<span style='margin: 2em;'>Sí</span>","yes","30-39","Femenino","Educación universitaria","ingles","Andalucía","Andalucía","1702046202925","Scale","Choice",1702046528,41,0,"NULL","1"
"255","exp_trial","9groupB","B","scaleQ2_exp",4,"2","1","Critical Item","NR+subj","NR","pensar","NR","subj","ra","no","","na","leer","<span style='margin: 2em;'>Sí</span>","yes","30-39","Femenino","Educación universitaria","ingles","Andalucía","Andalucía","1702046206157","Scale","Choice",1702046528,9,0,"NULL","1"
"256","exp_trial","9groupB","B","scaleQ2_exp",5,"143","24","Critical Item","NR+ind","NR","dar la impresión","NR","ind","","no","","na","estrenar","<span style='margin: 2em;'>Sí</span>","yes","30-39","Femenino","Educación universitaria","ingles","Andalucía","Andalucía","1702046211421","Scale","Choice",1702046528,32,0,"NULL","1"
"257","exp_trial","9groupB","B","scaleQ2_exp",7,"119","20","Critical Item","NR+ind","NR","creer","NR","ind","","no","","na","encontrar","<span style='margin: 2em;'>Sí</span>","yes","30-39","Femenino","Educación universitaria","ingles","Andalucía","Andalucía","1702046222629","Scale","Choice",1702046528,28,0,"NULL","1"
"258","exp_trial","9groupB","B","scaleQ2_exp",8,"43","8","Critical Item","NR+subj+NPI","NR","creer","NR+NPI","subj","se","yes","en meses","en","caminar","<span style='margin: 2em;'>Sí</span>","yes","30-39","Femenino","Educación universitaria","ingles","Andalucía","Andalucía","1702046225237","Scale","Choice",1702046528,16,0,"NULL","1"
"259","exp_trial","9groupB","B","scaleQ2_exp",9,"8","2","Critical Item","NR+subj","NR","creer","NR","subj","ra","no","","na","visitar","<span style='margin: 2em;'>Sí</span>","yes","30-39","Femenino","Educación universitaria","ingles","Andalucía","Andalucía","1702046249862","Scale","Choice",1702046528,10,0,"NULL","1"
"260","exp_trial","9groupB","B","scaleQ2_exp",12,"183","31","Control","NNR+subj","NNR","saber","NNR","subj","se","no","","na","acabar","<span style='margin: 2em;'>Sí</span>","yes","30-39","Femenino","Educación universitaria","ingles","Andalucía","Andalucía","1702046295965","Scale","Choice",1702046528,39,0,"NULL","1"
"261","exp_trial","9groupB","B","scaleQ2_exp",19,"189","32","Control","NNR+subj","NNR","estar seguro","NNR","subj","se","no","","na","obtener","<span style='margin: 2em;'>Sí</span>","yes","30-39","Femenino","Educación universitaria","ingles","Andalucía","Andalucía","1702046336773","Scale","Choice",1702046528,40,0,"NULL","1"
"262","exp_trial","9groupB","B","scaleQ2_exp",20,"207","35","Control","NNR+subj","NNR","asegurar","NNR","subj","se","no","","na","recibir la carta ","<span style='margin: 2em;'>Sí</span>","yes","30-39","Femenino","Educación universitaria","ingles","Andalucía","Andalucía","1702046341829","Scale","Choice",1702046528,43,0,"NULL","1"
"263","exp_trial","9groupB","B","scaleQ2_exp",21,"61","11","Critical Item","NR+subj+NPI","NR","opinar","NR+NPI","subj","se","yes","en meses","en","mejorar","<span style='margin: 2em;'>Sí</span>","yes","30-39","Femenino","Educación universitaria","ingles","Andalucía","Andalucía","1702046350733","Scale","Choice",1702046528,19,0,"NULL","1"
"264","exp_trial","9groupB","B","scaleQ2_exp",22,"26","5","Critical Item","NR+subj","NR","opinar","NR","subj","ra","no","","na","arrojar","<span style='margin: 2em;'>Sí</span>","yes","30-39","Femenino","Educación universitaria","ingles","Andalucía","Andalucía","1702046364637","Scale","Choice",1702046528,13,0,"NULL","1"
"265","exp_trial","9groupB","B","scaleQ2_exp",23,"113","19","Critical Item","NR+ind","NR","pensar","NR","ind","","no","","na","llegar","<span style='margin: 2em;'>Sí</span>","yes","30-39","Femenino","Educación universitaria","ingles","Andalucía","Andalucía","1702046377429","Scale","Choice",1702046528,27,0,"NULL","1"
"266","exp_trial","9groupB","B","scaleQ2_exp",24,"20","4","Critical Item","NR+subj","NR","considerar","NR","subj","ra","no","","na","cometer","<span style='margin: 2em;'>Sí</span>","yes","30-39","Femenino","Educación universitaria","ingles","Andalucía","Andalucía","1702046382653","Scale","Choice",1702046528,12,0,"NULL","1"
"267","exp_trial","9groupB","B","scaleQ2_exp",26,"213","36","Control","NNR+subj","NNR","recordar","NNR","subj","se","no","","na","comenzar","<span style='margin: 2em;'>Sí</span>","yes","30-39","Femenino","Educación universitaria","ingles","Andalucía","Andalucía","1702046396581","Scale","Choice",1702046528,44,0,"NULL","1"
"268","exp_trial","9groupB","B","scaleQ2_exp",29,"67","12","Critical Item","NR+subj+NPI","NR","dar la impresión","NR+NPI","subj","se","yes","en meses","en","teñir","<span style='margin: 2em;'>Sí</span>","yes","30-39","Femenino","Educación universitaria","ingles","Andalucía","Andalucía","1702046418381","Scale","Choice",1702046528,20,0,"NULL","1"
"269","exp_trial","9groupB","B","scaleQ2_exp",30,"137","23","Critical Item","NR+ind","NR","opinar","NR","ind","","no","","na","despegar","<span style='margin: 2em;'>Sí</span>","yes","30-39","Femenino","Educación universitaria","ingles","Andalucía","Andalucía","1702046425396","Scale","Choice",1702046528,31,0,"NULL","1"
"270","exp_trial","9groupB","B","scaleQ2_exp",31,"131","22","Critical Item","NR+ind","NR","considerar","NR","ind","","no","","na","terminar","<span style='margin: 2em;'>Sí</span>","yes","30-39","Femenino","Educación universitaria","ingles","Andalucía","Andalucía","1702046432653","Scale","Choice",1702046528,30,0,"NULL","1"
"271","exp_trial","9groupB","B","scaleQ2_exp",32,"201","34","Control","NNR+subj","NNR","ser consciente","NNR","subj","se","no","","na","graduar","<span style='margin: 2em;'>Sí</span>","yes","30-39","Femenino","Educación universitaria","ingles","Andalucía","Andalucía","1702046437061","Scale","Choice",1702046528,42,0,"NULL","1"
"272","exp_trial","9groupB","B","scaleQ2_exp",33,"90","15","Control","NNR+ind","NNR","resultar evidente","NNR","ind","","no","","na","aumentar","<span style='margin: 2em;'>Sí</span>","yes","30-39","Femenino","Educación universitaria","ingles","Andalucía","Andalucía","1702046444141","Scale","Choice",1702046528,23,0,"NULL","1"
"273","exp_trial","9groupB","B","scaleQ2_exp",36,"160","27","Control","NR+ind+NPI","NR","parecer","NR+NPI","ind","","yes","hasta","hasta","comenzar","<span style='margin: 2em;'>Sí</span>","yes","30-39","Femenino","Educación universitaria","ingles","Andalucía","Andalucía","1702046472030","Scale","Choice",1702046528,35,0,"NULL","1"
"274","exp_trial","9groupB","B","scaleQ2_exp",37,"102","17","Control","NNR+ind","NNR","asegurar","NNR","ind","","no","","na","presentar","<span style='margin: 2em;'>Sí</span>","yes","30-39","Femenino","Educación universitaria","ingles","Andalucía","Andalucía","1702046478125","Scale","Choice",1702046528,25,0,"NULL","1"
"275","exp_trial","9groupB","B","scaleQ2_exp",39,"14","3","Critical Item","NR+subj","NR","parecer","NR","subj","ra","no","","na","ser rentable","<span style='margin: 2em;'>Sí</span>","yes","30-39","Femenino","Educación universitaria","ingles","Andalucía","Andalucía","1702046492669","Scale","Choice",1702046528,11,0,"NULL","1"
"276","exp_trial","9groupB","B","scaleQ2_exp",40,"37","7","Critical Item","NR+subj+NPI","NR","pensar","NR+NPI","subj","se","yes","en meses","en","escuchar","<span style='margin: 2em;'>Sí</span>","yes","30-39","Femenino","Educación universitaria","ingles","Andalucía","Andalucía","1702046500133","Scale","Choice",1702046528,15,0,"NULL","1"
"277","exp_trial","9groupB","B","scaleQ2_exp",41,"78","13","Control","NNR+ind","NNR","saber","NNR","ind","","no","","na","venir","<span style='margin: 2em;'>Sí</span>","yes","30-39","Femenino","Educación universitaria","ingles","Andalucía","Andalucía","1702046506117","Scale","Choice",1702046528,21,0,"NULL","1"
"278","exp_trial","9groupB","B","scaleQ2_exp",42,"49","9","Critical Item","NR+subj+NPI","NR","parecer","NR+NPI","subj","se","yes","en meses","en","aumentar","<span style='margin: 2em;'>Sí</span>","yes","30-39","Femenino","Educación universitaria","ingles","Andalucía","Andalucía","1702046512189","Scale","Choice",1702046528,17,0,"NULL","1"
"279","exp_trial","9groupB","B","scaleQ2_exp",43,"108","18","Control","NNR+ind","NNR","recordar","NNR","ind","","no","","na","organizar","<span style='margin: 2em;'>Sí</span>","yes","30-39","Femenino","Educación universitaria","ingles","Andalucía","Andalucía","1702046516869","Scale","Choice",1702046528,26,0,"NULL","1"
"280","exp_trial","9groupB","B","scaleQ2_exp",44,"32","6","Critical Item","NR+subj","NR","dar la impresión","NR","subj","ra","no","","na","visitar","<span style='margin: 2em;'>Sí</span>","yes","30-39","Femenino","Educación universitaria","ingles","Andalucía","Andalucía","1702046521805","Scale","Choice",1702046528,14,0,"NULL","1"
"281","exp_trial","10groupB","B","scaleQ2_exp",1,"125","21","Critical Item","NR+ind","NR","parecer","NR","ind","","no","","na","empezar","<span style='margin: 2em;'>Sí</span>","yes","18-29","Femenino","Educación universitaria","No","Andalucía","Andalucía","1702046260982","Scale","Choice",1702046716,29,0,"NULL","1"
"282","exp_trial","10groupB","B","scaleQ2_exp",2,"207","35","Control","NNR+subj","NNR","asegurar","NNR","subj","se","no","","na","recibir la carta ","<span style='margin: 2em;'>No</span>","no","18-29","Femenino","Educación universitaria","No","Andalucía","Andalucía","1702046282557","Scale","Choice",1702046716,43,0,"NULL","0"
"283","exp_trial","10groupB","B","scaleQ2_exp",3,"37","7","Critical Item","NR+subj+NPI","NR","pensar","NR+NPI","subj","se","yes","en meses","en","escuchar","<span style='margin: 2em;'>Sí</span>","yes","18-29","Femenino","Educación universitaria","No","Andalucía","Andalucía","1702046302386","Scale","Choice",1702046716,15,0,"NULL","1"
"284","exp_trial","10groupB","B","scaleQ2_exp",5,"113","19","Critical Item","NR+ind","NR","pensar","NR","ind","","no","","na","llegar","<span style='margin: 2em;'>Sí</span>","yes","18-29","Femenino","Educación universitaria","No","Andalucía","Andalucía","1702046322691","Scale","Choice",1702046716,27,0,"NULL","1"
"285","exp_trial","10groupB","B","scaleQ2_exp",6,"189","32","Control","NNR+subj","NNR","estar seguro","NNR","subj","se","no","","na","obtener","<span style='margin: 2em;'>No</span>","no","18-29","Femenino","Educación universitaria","No","Andalucía","Andalucía","1702046332529","Scale","Choice",1702046716,40,0,"NULL","0"
"286","exp_trial","10groupB","B","scaleQ2_exp",7,"137","23","Critical Item","NR+ind","NR","opinar","NR","ind","","no","","na","despegar","<span style='margin: 2em;'>Sí</span>","yes","18-29","Femenino","Educación universitaria","No","Andalucía","Andalucía","1702046340773","Scale","Choice",1702046716,31,0,"NULL","1"
"287","exp_trial","10groupB","B","scaleQ2_exp",8,"49","9","Critical Item","NR+subj+NPI","NR","parecer","NR+NPI","subj","se","yes","en meses","en","aumentar","<span style='margin: 2em;'>Sí</span>","yes","18-29","Femenino","Educación universitaria","No","Andalucía","Andalucía","1702046351584","Scale","Choice",1702046716,17,0,"NULL","1"
"288","exp_trial","10groupB","B","scaleQ2_exp",9,"20","4","Critical Item","NR+subj","NR","considerar","NR","subj","ra","no","","na","cometer","<span style='margin: 2em;'>Sí</span>","yes","18-29","Femenino","Educación universitaria","No","Andalucía","Andalucía","1702046366121","Scale","Choice",1702046716,12,0,"NULL","1"
"289","exp_trial","10groupB","B","scaleQ2_exp",10,"131","22","Critical Item","NR+ind","NR","considerar","NR","ind","","no","","na","terminar","<span style='margin: 2em;'>Sí</span>","yes","18-29","Femenino","Educación universitaria","No","Andalucía","Andalucía","1702046374721","Scale","Choice",1702046716,30,0,"NULL","1"
"290","exp_trial","10groupB","B","scaleQ2_exp",11,"14","3","Critical Item","NR+subj","NR","parecer","NR","subj","ra","no","","na","ser rentable","<span style='margin: 2em;'>Sí</span>","yes","18-29","Femenino","Educación universitaria","No","Andalucía","Andalucía","1702046388163","Scale","Choice",1702046716,11,0,"NULL","1"
"291","exp_trial","10groupB","B","scaleQ2_exp",12,"78","13","Control","NNR+ind","NNR","saber","NNR","ind","","no","","na","venir","<span style='margin: 2em;'>Sí</span>","yes","18-29","Femenino","Educación universitaria","No","Andalucía","Andalucía","1702046408807","Scale","Choice",1702046716,21,0,"NULL","1"
"292","exp_trial","10groupB","B","scaleQ2_exp",14,"160","27","Control","NR+ind+NPI","NR","parecer","NR+NPI","ind","","yes","hasta","hasta","comenzar","<span style='margin: 2em;'>Sí</span>","yes","18-29","Femenino","Educación universitaria","No","Andalucía","Andalucía","1702046425667","Scale","Choice",1702046716,35,0,"NULL","1"
"293","exp_trial","10groupB","B","scaleQ2_exp",15,"119","20","Critical Item","NR+ind","NR","creer","NR","ind","","no","","na","encontrar","<span style='margin: 2em;'>Sí</span>","yes","18-29","Femenino","Educación universitaria","No","Andalucía","Andalucía","1702046432860","Scale","Choice",1702046716,28,0,"NULL","1"
"294","exp_trial","10groupB","B","scaleQ2_exp",16,"2","1","Critical Item","NR+subj","NR","pensar","NR","subj","ra","no","","na","leer","<span style='margin: 2em;'>Sí</span>","yes","18-29","Femenino","Educación universitaria","No","Andalucía","Andalucía","1702046440305","Scale","Choice",1702046716,9,0,"NULL","1"
"295","exp_trial","10groupB","B","scaleQ2_exp",17,"154","26","Control","NR+ind+NPI","NR","creer","NR+NPI","ind","","yes","hasta","hasta","mandar","<span style='margin: 2em;'>Sí</span>","yes","18-29","Femenino","Educación universitaria","No","Andalucía","Andalucía","1702046448811","Scale","Choice",1702046716,34,0,"NULL","1"
"296","exp_trial","10groupB","B","scaleQ2_exp",18,"67","12","Critical Item","NR+subj+NPI","NR","dar la impresión","NR+NPI","subj","se","yes","en meses","en","teñir","<span style='margin: 2em;'>Sí</span>","yes","18-29","Femenino","Educación universitaria","No","Andalucía","Andalucía","1702046458262","Scale","Choice",1702046716,20,0,"NULL","1"
"297","exp_trial","10groupB","B","scaleQ2_exp",20,"213","36","Control","NNR+subj","NNR","recordar","NNR","subj","se","no","","na","comenzar","<span style='margin: 2em;'>No</span>","no","18-29","Femenino","Educación universitaria","No","Andalucía","Andalucía","1702046474315","Scale","Choice",1702046716,44,0,"NULL","0"
"298","exp_trial","10groupB","B","scaleQ2_exp",22,"84","14","Control","NNR+ind","NNR","estar seguro","NNR","ind","","no","","na","leer","<span style='margin: 2em;'>No</span>","no","18-29","Femenino","Educación universitaria","No","Andalucía","Andalucía","1702046491227","Scale","Choice",1702046716,22,0,"NULL","0"
"299","exp_trial","10groupB","B","scaleQ2_exp",23,"32","6","Critical Item","NR+subj","NR","dar la impresión","NR","subj","ra","no","","na","visitar","<span style='margin: 2em;'>Sí</span>","yes","18-29","Femenino","Educación universitaria","No","Andalucía","Andalucía","1702046505404","Scale","Choice",1702046716,14,0,"NULL","1"
"300","exp_trial","10groupB","B","scaleQ2_exp",25,"61","11","Critical Item","NR+subj+NPI","NR","opinar","NR+NPI","subj","se","yes","en meses","en","mejorar","<span style='margin: 2em;'>Sí</span>","yes","18-29","Femenino","Educación universitaria","No","Andalucía","Andalucía","1702046528142","Scale","Choice",1702046716,19,0,"NULL","1"
"301","exp_trial","10groupB","B","scaleQ2_exp",26,"108","18","Control","NNR+ind","NNR","recordar","NNR","ind","","no","","na","organizar","<span style='margin: 2em;'>No</span>","no","18-29","Femenino","Educación universitaria","No","Andalucía","Andalucía","1702046534657","Scale","Choice",1702046716,26,0,"NULL","0"
"302","exp_trial","10groupB","B","scaleQ2_exp",27,"201","34","Control","NNR+subj","NNR","ser consciente","NNR","subj","se","no","","na","graduar","<span style='margin: 2em;'>No</span>","no","18-29","Femenino","Educación universitaria","No","Andalucía","Andalucía","1702046541934","Scale","Choice",1702046716,42,0,"NULL","0"
"303","exp_trial","10groupB","B","scaleQ2_exp",28,"90","15","Control","NNR+ind","NNR","resultar evidente","NNR","ind","","no","","na","aumentar","<span style='margin: 2em;'>No</span>","no","18-29","Femenino","Educación universitaria","No","Andalucía","Andalucía","1702046548885","Scale","Choice",1702046716,23,0,"NULL","0"
"304","exp_trial","10groupB","B","scaleQ2_exp",29,"96","16","Control","NNR+ind","NNR","ser consciente","NNR","ind","","no","","na","manejar","<span style='margin: 2em;'>No</span>","no","18-29","Femenino","Educación universitaria","No","Andalucía","Andalucía","1702046555634","Scale","Choice",1702046716,24,0,"NULL","0"
"305","exp_trial","10groupB","B","scaleQ2_exp",30,"55","10","Critical Item","NR+subj+NPI","NR","considerar","NR+NPI","subj","se","yes","en meses","en","presentar","<span style='margin: 2em;'>Sí</span>","yes","18-29","Femenino","Educación universitaria","No","Andalucía","Andalucía","1702046569466","Scale","Choice",1702046716,18,0,"NULL","1"
"306","exp_trial","10groupB","B","scaleQ2_exp",34,"195","33","Control","NNR+subj","NNR","resultar evidente","NNR","subj","se","no","","na","inaugurar","<span style='margin: 2em;'>No</span>","no","18-29","Femenino","Educación universitaria","No","Andalucía","Andalucía","1702046605534","Scale","Choice",1702046716,41,0,"NULL","0"
"307","exp_trial","10groupB","B","scaleQ2_exp",35,"26","5","Critical Item","NR+subj","NR","opinar","NR","subj","ra","no","","na","arrojar","<span style='margin: 2em;'>Sí</span>","yes","18-29","Femenino","Educación universitaria","No","Andalucía","Andalucía","1702046614732","Scale","Choice",1702046716,13,0,"NULL","1"
"308","exp_trial","10groupB","B","scaleQ2_exp",36,"183","31","Control","NNR+subj","NNR","saber","NNR","subj","se","no","","na","acabar","<span style='margin: 2em;'>No</span>","no","18-29","Femenino","Educación universitaria","No","Andalucía","Andalucía","1702046620235","Scale","Choice",1702046716,39,0,"NULL","0"
"309","exp_trial","10groupB","B","scaleQ2_exp",38,"148","25","Control","NR+ind+NPI","NR","pensar","NR+NPI","ind","","yes","hasta","hasta","despertarse","<span style='margin: 2em;'>Sí</span>","yes","18-29","Femenino","Educación universitaria","No","Andalucía","Andalucía","1702046649815","Scale","Choice",1702046716,33,0,"NULL","1"
"310","exp_trial","10groupB","B","scaleQ2_exp",40,"178","30","Control","NR+ind+NPI","NR","dar la impresión","NR+NPI","ind","","yes","hasta","hasta","tomar una decisión","<span style='margin: 2em;'>Sí</span>","yes","18-29","Femenino","Educación universitaria","No","Andalucía","Andalucía","1702046663103","Scale","Choice",1702046716,38,0,"NULL","1"
"311","exp_trial","10groupB","B","scaleQ2_exp",41,"8","2","Critical Item","NR+subj","NR","creer","NR","subj","ra","no","","na","visitar","<span style='margin: 2em;'>Sí</span>","yes","18-29","Femenino","Educación universitaria","No","Andalucía","Andalucía","1702046674207","Scale","Choice",1702046716,10,0,"NULL","1"
"312","exp_trial","10groupB","B","scaleQ2_exp",42,"102","17","Control","NNR+ind","NNR","asegurar","NNR","ind","","no","","na","presentar","<span style='margin: 2em;'>No</span>","no","18-29","Femenino","Educación universitaria","No","Andalucía","Andalucía","1702046685194","Scale","Choice",1702046716,25,0,"NULL","0"
"313","exp_trial","10groupB","B","scaleQ2_exp",43,"143","24","Critical Item","NR+ind","NR","dar la impresión","NR","ind","","no","","na","estrenar","<span style='margin: 2em;'>Sí</span>","yes","18-29","Femenino","Educación universitaria","No","Andalucía","Andalucía","1702046695095","Scale","Choice",1702046716,32,0,"NULL","1"
"314","exp_trial","10groupB","B","scaleQ2_exp",44,"43","8","Critical Item","NR+subj+NPI","NR","creer","NR+NPI","subj","se","yes","en meses","en","caminar","<span style='margin: 2em;'>Sí</span>","yes","18-29","Femenino","Educación universitaria","No","Andalucía","Andalucía","1702046703219","Scale","Choice",1702046716,16,0,"NULL","1"
"315","exp_trial","11groupB","B","scaleQ2_exp",3,"178","30","Control","NR+ind+NPI","NR","dar la impresión","NR+NPI","ind","","yes","hasta","hasta","tomar una decisión","<span style='margin: 2em;'>Sí</span>","yes","30-39","Femenino","Educación universitaria","","Andalucía","Andalucía","1702046130731","Scale","Choice",1702046748,38,0,"NULL","1"
"316","exp_trial","11groupB","B","scaleQ2_exp",4,"201","34","Control","NNR+subj","NNR","ser consciente","NNR","subj","se","no","","na","graduar","<span style='margin: 2em;'>No</span>","no","30-39","Femenino","Educación universitaria","","Andalucía","Andalucía","1702046151468","Scale","Choice",1702046748,42,0,"NULL","0"
"317","exp_trial","11groupB","B","scaleQ2_exp",5,"67","12","Critical Item","NR+subj+NPI","NR","dar la impresión","NR+NPI","subj","se","yes","en meses","en","teñir","<span style='margin: 2em;'>Sí</span>","yes","30-39","Femenino","Educación universitaria","","Andalucía","Andalucía","1702046167492","Scale","Choice",1702046748,20,0,"NULL","1"
"318","exp_trial","11groupB","B","scaleQ2_exp",6,"49","9","Critical Item","NR+subj+NPI","NR","parecer","NR+NPI","subj","se","yes","en meses","en","aumentar","<span style='margin: 2em;'>Sí</span>","yes","30-39","Femenino","Educación universitaria","","Andalucía","Andalucía","1702046177761","Scale","Choice",1702046748,17,0,"NULL","1"
"319","exp_trial","11groupB","B","scaleQ2_exp",7,"207","35","Control","NNR+subj","NNR","asegurar","NNR","subj","se","no","","na","recibir la carta ","<span style='margin: 2em;'>No</span>","no","30-39","Femenino","Educación universitaria","","Andalucía","Andalucía","1702046195164","Scale","Choice",1702046748,43,0,"NULL","0"
"320","exp_trial","11groupB","B","scaleQ2_exp",8,"113","19","Critical Item","NR+ind","NR","pensar","NR","ind","","no","","na","llegar","<span style='margin: 2em;'>Sí</span>","yes","30-39","Femenino","Educación universitaria","","Andalucía","Andalucía","1702046213702","Scale","Choice",1702046748,27,0,"NULL","1"
"321","exp_trial","11groupB","B","scaleQ2_exp",10,"143","24","Critical Item","NR+ind","NR","dar la impresión","NR","ind","","no","","na","estrenar","<span style='margin: 2em;'>Sí</span>","yes","30-39","Femenino","Educación universitaria","","Andalucía","Andalucía","1702046242003","Scale","Choice",1702046748,32,0,"NULL","1"
"322","exp_trial","11groupB","B","scaleQ2_exp",12,"43","8","Critical Item","NR+subj+NPI","NR","creer","NR+NPI","subj","se","yes","en meses","en","caminar","<span style='margin: 2em;'>Sí</span>","yes","30-39","Femenino","Educación universitaria","","Andalucía","Andalucía","1702046276379","Scale","Choice",1702046748,16,0,"NULL","1"
"323","exp_trial","11groupB","B","scaleQ2_exp",16,"20","4","Critical Item","NR+subj","NR","considerar","NR","subj","ra","no","","na","cometer","<span style='margin: 2em;'>Sí</span>","yes","30-39","Femenino","Educación universitaria","","Andalucía","Andalucía","1702046327565","Scale","Choice",1702046748,12,0,"NULL","1"
"324","exp_trial","11groupB","B","scaleQ2_exp",18,"125","21","Critical Item","NR+ind","NR","parecer","NR","ind","","no","","na","empezar","<span style='margin: 2em;'>Sí</span>","yes","30-39","Femenino","Educación universitaria","","Andalucía","Andalucía","1702046351172","Scale","Choice",1702046748,29,0,"NULL","1"
"325","exp_trial","11groupB","B","scaleQ2_exp",19,"2","1","Critical Item","NR+subj","NR","pensar","NR","subj","ra","no","","na","leer","<span style='margin: 2em;'>Sí</span>","yes","30-39","Femenino","Educación universitaria","","Andalucía","Andalucía","1702046358663","Scale","Choice",1702046748,9,0,"NULL","1"
"326","exp_trial","11groupB","B","scaleQ2_exp",20,"37","7","Critical Item","NR+subj+NPI","NR","pensar","NR+NPI","subj","se","yes","en meses","en","escuchar","<span style='margin: 2em;'>Sí</span>","yes","30-39","Femenino","Educación universitaria","","Andalucía","Andalucía","1702046367229","Scale","Choice",1702046748,15,0,"NULL","1"
"327","exp_trial","11groupB","B","scaleQ2_exp",22,"119","20","Critical Item","NR+ind","NR","creer","NR","ind","","no","","na","encontrar","<span style='margin: 2em;'>Sí</span>","yes","30-39","Femenino","Educación universitaria","","Andalucía","Andalucía","1702046385164","Scale","Choice",1702046748,28,0,"NULL","1"
"328","exp_trial","11groupB","B","scaleQ2_exp",24,"96","16","Control","NNR+ind","NNR","ser consciente","NNR","ind","","no","","na","manejar","<span style='margin: 2em;'>No</span>","no","30-39","Femenino","Educación universitaria","","Andalucía","Andalucía","1702046417684","Scale","Choice",1702046748,24,0,"NULL","0"
"329","exp_trial","11groupB","B","scaleQ2_exp",25,"8","2","Critical Item","NR+subj","NR","creer","NR","subj","ra","no","","na","visitar","<span style='margin: 2em;'>Sí</span>","yes","30-39","Femenino","Educación universitaria","","Andalucía","Andalucía","1702046427956","Scale","Choice",1702046748,10,0,"NULL","1"
"330","exp_trial","11groupB","B","scaleQ2_exp",27,"195","33","Control","NNR+subj","NNR","resultar evidente","NNR","subj","se","no","","na","inaugurar","<span style='margin: 2em;'>Sí</span>","yes","30-39","Femenino","Educación universitaria","","Andalucía","Andalucía","1702046505461","Scale","Choice",1702046748,41,0,"NULL","1"
