"","Label","Participant_ID","group","PennElementName","trial_number","sentence_number","item_number","item_type","condition","verb_type","verb","sentence_type","mood","mood_type","NPI","NPI_type","NPI_type2","EmbVerb","Value","Q2_response","age","gender","education","languages","region_childhood","region_current","EventTime","PennElementType","Parameter","Results.reception.time","Order.number.of.item","Inner.element.number","Comments"
"439","exp_trial","13groupB","B","scaleQ1_exp",10,"26","5","Critical Item","NR+subj","NR","opinar","NR","subj","ra","no","","na","arrojar","7","na","18-29","Masculino","Educación universitaria","No","Región de Murcia","Región de Murcia","1702046599708","Scale","Choice",1702046959,13,0,"NULL"
"440","exp_trial","13groupB","B","scaleQ1_exp",11,"131","22","Critical Item","NR+ind","NR","considerar","NR","ind","","no","","na","terminar","4","na","18-29","Masculino","Educación universitaria","No","Región de Murcia","Región de Murcia","1702046635100","Scale","Choice",1702046959,30,0,"NULL"
"441","exp_trial","13groupB","B","scaleQ1_exp",12,"143","24","Critical Item","NR+ind","NR","dar la impresión","NR","ind","","no","","na","estrenar","7","na","18-29","Masculino","Educación universitaria","No","Región de Murcia","Región de Murcia","1702046651982","Scale","Choice",1702046959,32,0,"NULL"
"442","exp_trial","13groupB","B","scaleQ1_exp",13,"178","30","Control","NR+ind+NPI","NR","dar la impresión","NR+NPI","ind","","yes","hasta","hasta","tomar una decisión","7","na","18-29","Masculino","Educación universitaria","No","Región de Murcia","Región de Murcia","1702046657529","Scale","Choice",1702046959,38,0,"NULL"
"443","exp_trial","13groupB","B","scaleQ1_exp",14,"14","3","Critical Item","NR+subj","NR","parecer","NR","subj","ra","no","","na","ser rentable","7","na","18-29","Masculino","Educación universitaria","No","Región de Murcia","Región de Murcia","1702046662879","Scale","Choice",1702046959,11,0,"NULL"
"444","exp_trial","13groupB","B","scaleQ1_exp",15,"61","11","Critical Item","NR+subj+NPI","NR","opinar","NR+NPI","subj","se","yes","en meses","en","mejorar","4","na","18-29","Masculino","Educación universitaria","No","Región de Murcia","Región de Murcia","1702046670997","Scale","Choice",1702046959,19,0,"NULL"
"445","exp_trial","13groupB","B","scaleQ1_exp",17,"55","10","Critical Item","NR+subj+NPI","NR","considerar","NR+NPI","subj","se","yes","en meses","en","presentar","5","na","18-29","Masculino","Educación universitaria","No","Región de Murcia","Región de Murcia","1702046687179","Scale","Choice",1702046959,18,0,"NULL"
"446","exp_trial","13groupB","B","scaleQ1_exp",18,"90","15","Control","NNR+ind","NNR","resultar evidente","NNR","ind","","no","","na","aumentar","7","na","18-29","Masculino","Educación universitaria","No","Región de Murcia","Región de Murcia","1702046696326","Scale","Choice",1702046959,23,0,"NULL"
"447","exp_trial","13groupB","B","scaleQ1_exp",19,"189","32","Control","NNR+subj","NNR","estar seguro","NNR","subj","se","no","","na","obtener","7","na","18-29","Masculino","Educación universitaria","No","Región de Murcia","Región de Murcia","1702046706440","Scale","Choice",1702046959,40,0,"NULL"
"448","exp_trial","13groupB","B","scaleQ1_exp",20,"207","35","Control","NNR+subj","NNR","asegurar","NNR","subj","se","no","","na","recibir la carta ","7","na","18-29","Masculino","Educación universitaria","No","Región de Murcia","Región de Murcia","1702046714441","Scale","Choice",1702046959,43,0,"NULL"
"449","exp_trial","13groupB","B","scaleQ1_exp",21,"8","2","Critical Item","NR+subj","NR","creer","NR","subj","ra","no","","na","visitar","7","na","18-29","Masculino","Educación universitaria","No","Región de Murcia","Región de Murcia","1702046722921","Scale","Choice",1702046959,10,0,"NULL"
"450","exp_trial","13groupB","B","scaleQ1_exp",22,"213","36","Control","NNR+subj","NNR","recordar","NNR","subj","se","no","","na","comenzar","7","na","18-29","Masculino","Educación universitaria","No","Región de Murcia","Región de Murcia","1702046728579","Scale","Choice",1702046959,44,0,"NULL"
"451","exp_trial","13groupB","B","scaleQ1_exp",23,"148","25","Control","NR+ind+NPI","NR","pensar","NR+NPI","ind","","yes","hasta","hasta","despertarse","6","na","18-29","Masculino","Educación universitaria","No","Región de Murcia","Región de Murcia","1702046743578","Scale","Choice",1702046959,33,0,"NULL"
"452","exp_trial","13groupB","B","scaleQ1_exp",24,"195","33","Control","NNR+subj","NNR","resultar evidente","NNR","subj","se","no","","na","inaugurar","7","na","18-29","Masculino","Educación universitaria","No","Región de Murcia","Región de Murcia","1702046751858","Scale","Choice",1702046959,41,0,"NULL"
"453","exp_trial","13groupB","B","scaleQ1_exp",25,"113","19","Critical Item","NR+ind","NR","pensar","NR","ind","","no","","na","llegar","5","na","18-29","Masculino","Educación universitaria","No","Región de Murcia","Región de Murcia","1702046760937","Scale","Choice",1702046959,27,0,"NULL"
"454","exp_trial","13groupB","B","scaleQ1_exp",26,"2","1","Critical Item","NR+subj","NR","pensar","NR","subj","ra","no","","na","leer","6","na","18-29","Masculino","Educación universitaria","No","Región de Murcia","Región de Murcia","1702046769047","Scale","Choice",1702046959,9,0,"NULL"
"455","exp_trial","13groupB","B","scaleQ1_exp",28,"160","27","Control","NR+ind+NPI","NR","parecer","NR+NPI","ind","","yes","hasta","hasta","comenzar","5","na","18-29","Masculino","Educación universitaria","No","Región de Murcia","Región de Murcia","1702046786934","Scale","Choice",1702046959,35,0,"NULL"
"456","exp_trial","13groupB","B","scaleQ1_exp",30,"108","18","Control","NNR+ind","NNR","recordar","NNR","ind","","no","","na","organizar","7","na","18-29","Masculino","Educación universitaria","No","Región de Murcia","Región de Murcia","1702046802385","Scale","Choice",1702046959,26,0,"NULL"
"457","exp_trial","13groupB","B","scaleQ1_exp",31,"119","20","Critical Item","NR+ind","NR","creer","NR","ind","","no","","na","encontrar","7","na","18-29","Masculino","Educación universitaria","No","Región de Murcia","Región de Murcia","1702046807898","Scale","Choice",1702046959,28,0,"NULL"
"458","exp_trial","13groupB","B","scaleQ1_exp",32,"96","16","Control","NNR+ind","NNR","ser consciente","NNR","ind","","no","","na","manejar","7","na","18-29","Masculino","Educación universitaria","No","Región de Murcia","Región de Murcia","1702046817372","Scale","Choice",1702046959,24,0,"NULL"
"459","exp_trial","13groupB","B","scaleQ1_exp",33,"67","12","Critical Item","NR+subj+NPI","NR","dar la impresión","NR+NPI","subj","se","yes","en meses","en","teñir","7","na","18-29","Masculino","Educación universitaria","No","Región de Murcia","Región de Murcia","1702046831979","Scale","Choice",1702046959,20,0,"NULL"
"460","exp_trial","13groupB","B","scaleQ1_exp",34,"183","31","Control","NNR+subj","NNR","saber","NNR","subj","se","no","","na","acabar","7","na","18-29","Masculino","Educación universitaria","No","Región de Murcia","Región de Murcia","1702046845761","Scale","Choice",1702046959,39,0,"NULL"
"461","exp_trial","13groupB","B","scaleQ1_exp",35,"49","9","Critical Item","NR+subj+NPI","NR","parecer","NR+NPI","subj","se","yes","en meses","en","aumentar","7","na","18-29","Masculino","Educación universitaria","No","Región de Murcia","Región de Murcia","1702046851288","Scale","Choice",1702046959,17,0,"NULL"
"462","exp_trial","13groupB","B","scaleQ1_exp",36,"84","14","Control","NNR+ind","NNR","estar seguro","NNR","ind","","no","","na","leer","7","na","18-29","Masculino","Educación universitaria","No","Región de Murcia","Región de Murcia","1702046859169","Scale","Choice",1702046959,22,0,"NULL"
"463","exp_trial","13groupB","B","scaleQ1_exp",37,"201","34","Control","NNR+subj","NNR","ser consciente","NNR","subj","se","no","","na","graduar","7","na","18-29","Masculino","Educación universitaria","No","Región de Murcia","Región de Murcia","1702046865533","Scale","Choice",1702046959,42,0,"NULL"
"464","exp_trial","13groupB","B","scaleQ1_exp",38,"154","26","Control","NR+ind+NPI","NR","creer","NR+NPI","ind","","yes","hasta","hasta","mandar","4","na","18-29","Masculino","Educación universitaria","No","Región de Murcia","Región de Murcia","1702046881102","Scale","Choice",1702046959,34,0,"NULL"
"465","exp_trial","13groupB","B","scaleQ1_exp",39,"166","28","Control","NR+ind+NPI","NR","considerar","NR+NPI","ind","","yes","hasta","hasta","zarpar","5","na","18-29","Masculino","Educación universitaria","No","Región de Murcia","Región de Murcia","1702046893162","Scale","Choice",1702046959,36,0,"NULL"
"466","exp_trial","13groupB","B","scaleQ1_exp",40,"102","17","Control","NNR+ind","NNR","asegurar","NNR","ind","","no","","na","presentar","7","na","18-29","Masculino","Educación universitaria","No","Región de Murcia","Región de Murcia","1702046904701","Scale","Choice",1702046959,25,0,"NULL"
"467","exp_trial","13groupB","B","scaleQ1_exp",43,"37","7","Critical Item","NR+subj+NPI","NR","pensar","NR+NPI","subj","se","yes","en meses","en","escuchar","7","na","18-29","Masculino","Educación universitaria","No","Región de Murcia","Región de Murcia","1702046935750","Scale","Choice",1702046959,15,0,"NULL"
"468","exp_trial","13groupB","B","scaleQ1_exp",44,"137","23","Critical Item","NR+ind","NR","opinar","NR","ind","","no","","na","despegar","7","na","18-29","Masculino","Educación universitaria","No","Región de Murcia","Región de Murcia","1702046941431","Scale","Choice",1702046959,31,0,"NULL"
"469","exp_trial","14groupB","B","scaleQ1_exp",1,"84","14","Control","NNR+ind","NNR","estar seguro","NNR","ind","","no","","na","leer","6","na","40-49","Masculino","Educación universitaria","Gallego","Galicia","Galicia","1702046271412","Scale","Choice",1702047073,22,0,"NULL"
"470","exp_trial","14groupB","B","scaleQ1_exp",3,"37","7","Critical Item","NR+subj+NPI","NR","pensar","NR+NPI","subj","se","yes","en meses","en","escuchar","2","na","40-49","Masculino","Educación universitaria","Gallego","Galicia","Galicia","1702046316198","Scale","Choice",1702047073,15,0,"NULL"
"471","exp_trial","14groupB","B","scaleQ1_exp",5,"125","21","Critical Item","NR+ind","NR","parecer","NR","ind","","no","","na","empezar","5","na","40-49","Masculino","Educación universitaria","Gallego","Galicia","Galicia","1702046329811","Scale","Choice",1702047073,29,0,"NULL"
"472","exp_trial","14groupB","B","scaleQ1_exp",6,"96","16","Control","NNR+ind","NNR","ser consciente","NNR","ind","","no","","na","manejar","7","na","40-49","Masculino","Educación universitaria","Gallego","Galicia","Galicia","1702046353432","Scale","Choice",1702047073,24,0,"NULL"
"473","exp_trial","14groupB","B","scaleQ1_exp",7,"178","30","Control","NR+ind+NPI","NR","dar la impresión","NR+NPI","ind","","yes","hasta","hasta","tomar una decisión","1","na","40-49","Masculino","Educación universitaria","Gallego","Galicia","Galicia","1702046370084","Scale","Choice",1702047073,38,0,"NULL"
"474","exp_trial","14groupB","B","scaleQ1_exp",8,"183","31","Control","NNR+subj","NNR","saber","NNR","subj","se","no","","na","acabar","6","na","40-49","Masculino","Educación universitaria","Gallego","Galicia","Galicia","1702046376460","Scale","Choice",1702047073,39,0,"NULL"
"475","exp_trial","14groupB","B","scaleQ1_exp",9,"43","8","Critical Item","NR+subj+NPI","NR","creer","NR+NPI","subj","se","yes","en meses","en","caminar","3","na","40-49","Masculino","Educación universitaria","Gallego","Galicia","Galicia","1702046390288","Scale","Choice",1702047073,16,0,"NULL"
"476","exp_trial","14groupB","B","scaleQ1_exp",10,"160","27","Control","NR+ind+NPI","NR","parecer","NR+NPI","ind","","yes","hasta","hasta","comenzar","2","na","40-49","Masculino","Educación universitaria","Gallego","Galicia","Galicia","1702046440989","Scale","Choice",1702047073,35,0,"NULL"
"477","exp_trial","14groupB","B","scaleQ1_exp",12,"166","28","Control","NR+ind+NPI","NR","considerar","NR+NPI","ind","","yes","hasta","hasta","zarpar","4","na","40-49","Masculino","Educación universitaria","Gallego","Galicia","Galicia","1702046463413","Scale","Choice",1702047073,36,0,"NULL"
"478","exp_trial","14groupB","B","scaleQ1_exp",13,"189","32","Control","NNR+subj","NNR","estar seguro","NNR","subj","se","no","","na","obtener","7","na","40-49","Masculino","Educación universitaria","Gallego","Galicia","Galicia","1702046476977","Scale","Choice",1702047073,40,0,"NULL"
"479","exp_trial","14groupB","B","scaleQ1_exp",14,"20","4","Critical Item","NR+subj","NR","considerar","NR","subj","ra","no","","na","cometer","7","na","40-49","Masculino","Educación universitaria","Gallego","Galicia","Galicia","1702046492721","Scale","Choice",1702047073,12,0,"NULL"
"480","exp_trial","14groupB","B","scaleQ1_exp",15,"2","1","Critical Item","NR+subj","NR","pensar","NR","subj","ra","no","","na","leer","5","na","40-49","Masculino","Educación universitaria","Gallego","Galicia","Galicia","1702046509886","Scale","Choice",1702047073,9,0,"NULL"
"481","exp_trial","14groupB","B","scaleQ1_exp",16,"26","5","Critical Item","NR+subj","NR","opinar","NR","subj","ra","no","","na","arrojar","1","na","40-49","Masculino","Educación universitaria","Gallego","Galicia","Galicia","1702046525319","Scale","Choice",1702047073,13,0,"NULL"
"482","exp_trial","14groupB","B","scaleQ1_exp",17,"113","19","Critical Item","NR+ind","NR","pensar","NR","ind","","no","","na","llegar","6","na","40-49","Masculino","Educación universitaria","Gallego","Galicia","Galicia","1702046530697","Scale","Choice",1702047073,27,0,"NULL"
"483","exp_trial","14groupB","B","scaleQ1_exp",18,"90","15","Control","NNR+ind","NNR","resultar evidente","NNR","ind","","no","","na","aumentar","6","na","40-49","Masculino","Educación universitaria","Gallego","Galicia","Galicia","1702046544553","Scale","Choice",1702047073,23,0,"NULL"
"484","exp_trial","14groupB","B","scaleQ1_exp",19,"61","11","Critical Item","NR+subj+NPI","NR","opinar","NR+NPI","subj","se","yes","en meses","en","mejorar","1","na","40-49","Masculino","Educación universitaria","Gallego","Galicia","Galicia","1702046716586","Scale","Choice",1702047073,19,0,"NULL"
"485","exp_trial","14groupB","B","scaleQ1_exp",20,"195","33","Control","NNR+subj","NNR","resultar evidente","NNR","subj","se","no","","na","inaugurar","7","na","40-49","Masculino","Educación universitaria","Gallego","Galicia","Galicia","1702046726509","Scale","Choice",1702047073,41,0,"NULL"
"486","exp_trial","14groupB","B","scaleQ1_exp",21,"102","17","Control","NNR+ind","NNR","asegurar","NNR","ind","","no","","na","presentar","2","na","40-49","Masculino","Educación universitaria","Gallego","Galicia","Galicia","1702046733224","Scale","Choice",1702047073,25,0,"NULL"
"487","exp_trial","14groupB","B","scaleQ1_exp",22,"108","18","Control","NNR+ind","NNR","recordar","NNR","ind","","no","","na","organizar","7","na","40-49","Masculino","Educación universitaria","Gallego","Galicia","Galicia","1702046738050","Scale","Choice",1702047073,26,0,"NULL"
"488","exp_trial","14groupB","B","scaleQ1_exp",25,"67","12","Critical Item","NR+subj+NPI","NR","dar la impresión","NR+NPI","subj","se","yes","en meses","en","teñir","4","na","40-49","Masculino","Educación universitaria","Gallego","Galicia","Galicia","1702046778279","Scale","Choice",1702047073,20,0,"NULL"
"489","exp_trial","14groupB","B","scaleQ1_exp",26,"143","24","Critical Item","NR+ind","NR","dar la impresión","NR","ind","","no","","na","estrenar","7","na","40-49","Masculino","Educación universitaria","Gallego","Galicia","Galicia","1702046850097","Scale","Choice",1702047073,32,0,"NULL"
"490","exp_trial","14groupB","B","scaleQ1_exp",27,"201","34","Control","NNR+subj","NNR","ser consciente","NNR","subj","se","no","","na","graduar","6","na","40-49","Masculino","Educación universitaria","Gallego","Galicia","Galicia","1702046866617","Scale","Choice",1702047073,42,0,"NULL"
"491","exp_trial","14groupB","B","scaleQ1_exp",28,"137","23","Critical Item","NR+ind","NR","opinar","NR","ind","","no","","na","despegar","1","na","40-49","Masculino","Educación universitaria","Gallego","Galicia","Galicia","1702046874552","Scale","Choice",1702047073,31,0,"NULL"
"492","exp_trial","14groupB","B","scaleQ1_exp",29,"55","10","Critical Item","NR+subj+NPI","NR","considerar","NR+NPI","subj","se","yes","en meses","en","presentar","4","na","40-49","Masculino","Educación universitaria","Gallego","Galicia","Galicia","1702046880849","Scale","Choice",1702047073,18,0,"NULL"
"493","exp_trial","14groupB","B","scaleQ1_exp",30,"78","13","Control","NNR+ind","NNR","saber","NNR","ind","","no","","na","venir","6","na","40-49","Masculino","Educación universitaria","Gallego","Galicia","Galicia","1702046891520","Scale","Choice",1702047073,21,0,"NULL"
"494","exp_trial","14groupB","B","scaleQ1_exp",31,"8","2","Critical Item","NR+subj","NR","creer","NR","subj","ra","no","","na","visitar","5","na","40-49","Masculino","Educación universitaria","Gallego","Galicia","Galicia","1702046899129","Scale","Choice",1702047073,10,0,"NULL"
"495","exp_trial","14groupB","B","scaleQ1_exp",32,"154","26","Control","NR+ind+NPI","NR","creer","NR+NPI","ind","","yes","hasta","hasta","mandar","1","na","40-49","Masculino","Educación universitaria","Gallego","Galicia","Galicia","1702046932825","Scale","Choice",1702047073,34,0,"NULL"
"496","exp_trial","14groupB","B","scaleQ1_exp",34,"14","3","Critical Item","NR+subj","NR","parecer","NR","subj","ra","no","","na","ser rentable","6","na","40-49","Masculino","Educación universitaria","Gallego","Galicia","Galicia","1702046949941","Scale","Choice",1702047073,11,0,"NULL"
"497","exp_trial","14groupB","B","scaleQ1_exp",35,"49","9","Critical Item","NR+subj+NPI","NR","parecer","NR+NPI","subj","se","yes","en meses","en","aumentar","7","na","40-49","Masculino","Educación universitaria","Gallego","Galicia","Galicia","1702046961340","Scale","Choice",1702047073,17,0,"NULL"
"498","exp_trial","14groupB","B","scaleQ1_exp",36,"172","29","Control","NR+ind+NPI","NR","opinar","NR+NPI","ind","","yes","hasta","hasta","aterrizar","1","na","40-49","Masculino","Educación universitaria","Gallego","Galicia","Galicia","1702046967250","Scale","Choice",1702047073,37,0,"NULL"
"499","exp_trial","14groupB","B","scaleQ1_exp",37,"148","25","Control","NR+ind+NPI","NR","pensar","NR+NPI","ind","","yes","hasta","hasta","despertarse","1","na","40-49","Masculino","Educación universitaria","Gallego","Galicia","Galicia","1702046972751","Scale","Choice",1702047073,33,0,"NULL"
"500","exp_trial","14groupB","B","scaleQ1_exp",38,"131","22","Critical Item","NR+ind","NR","considerar","NR","ind","","no","","na","terminar","5","na","40-49","Masculino","Educación universitaria","Gallego","Galicia","Galicia","1702046978921","Scale","Choice",1702047073,30,0,"NULL"
"501","exp_trial","14groupB","B","scaleQ1_exp",39,"32","6","Critical Item","NR+subj","NR","dar la impresión","NR","subj","ra","no","","na","visitar","6","na","40-49","Masculino","Educación universitaria","Gallego","Galicia","Galicia","1702046993969","Scale","Choice",1702047073,14,0,"NULL"
"502","exp_trial","14groupB","B","scaleQ1_exp",40,"207","35","Control","NNR+subj","NNR","asegurar","NNR","subj","se","no","","na","recibir la carta ","7","na","40-49","Masculino","Educación universitaria","Gallego","Galicia","Galicia","1702047001673","Scale","Choice",1702047073,43,0,"NULL"
"503","exp_trial","14groupB","B","scaleQ1_exp",42,"213","36","Control","NNR+subj","NNR","recordar","NNR","subj","se","no","","na","comenzar","4","na","40-49","Masculino","Educación universitaria","Gallego","Galicia","Galicia","1702047043368","Scale","Choice",1702047073,44,0,"NULL"
"504","exp_trial","14groupB","B","scaleQ1_exp",43,"119","20","Critical Item","NR+ind","NR","creer","NR","ind","","no","","na","encontrar","6","na","40-49","Masculino","Educación universitaria","Gallego","Galicia","Galicia","1702047056912","Scale","Choice",1702047073,28,0,"NULL"
"505","exp_trial","15groupB","B","scaleQ1_exp",1,"102","17","Control","NNR+ind","NNR","asegurar","NNR","ind","","no","","na","presentar","3","na","30-39","Masculino","Formación profesional de grado superior","","Región de Murcia","Región de Murcia","1702046214869","Scale","Choice",1702047310,25,0,"NULL"
"506","exp_trial","15groupB","B","scaleQ1_exp",2,"108","18","Control","NNR+ind","NNR","recordar","NNR","ind","","no","","na","organizar","7","na","30-39","Masculino","Formación profesional de grado superior","","Región de Murcia","Región de Murcia","1702046223874","Scale","Choice",1702047310,26,0,"NULL"
"507","exp_trial","15groupB","B","scaleQ1_exp",3,"113","19","Critical Item","NR+ind","NR","pensar","NR","ind","","no","","na","llegar","5","na","30-39","Masculino","Formación profesional de grado superior","","Región de Murcia","Región de Murcia","1702046248021","Scale","Choice",1702047310,27,0,"NULL"
"508","exp_trial","15groupB","B","scaleQ1_exp",5,"14","3","Critical Item","NR+subj","NR","parecer","NR","subj","ra","no","","na","ser rentable","6","na","30-39","Masculino","Formación profesional de grado superior","","Región de Murcia","Región de Murcia","1702046297068","Scale","Choice",1702047310,11,0,"NULL"
"509","exp_trial","15groupB","B","scaleQ1_exp",6,"160","27","Control","NR+ind+NPI","NR","parecer","NR+NPI","ind","","yes","hasta","hasta","comenzar","3","na","30-39","Masculino","Formación profesional de grado superior","","Región de Murcia","Región de Murcia","1702046307664","Scale","Choice",1702047310,35,0,"NULL"
"510","exp_trial","15groupB","B","scaleQ1_exp",7,"2","1","Critical Item","NR+subj","NR","pensar","NR","subj","ra","no","","na","leer","7","na","30-39","Masculino","Formación profesional de grado superior","","Región de Murcia","Región de Murcia","1702046316107","Scale","Choice",1702047310,9,0,"NULL"
"511","exp_trial","15groupB","B","scaleQ1_exp",8,"189","32","Control","NNR+subj","NNR","estar seguro","NNR","subj","se","no","","na","obtener","7","na","30-39","Masculino","Formación profesional de grado superior","","Región de Murcia","Región de Murcia","1702046332676","Scale","Choice",1702047310,40,0,"NULL"
"512","exp_trial","15groupB","B","scaleQ1_exp",9,"143","24","Critical Item","NR+ind","NR","dar la impresión","NR","ind","","no","","na","estrenar","5","na","30-39","Masculino","Formación profesional de grado superior","","Región de Murcia","Región de Murcia","1702046366520","Scale","Choice",1702047310,32,0,"NULL"
"513","exp_trial","15groupB","B","scaleQ1_exp",10,"43","8","Critical Item","NR+subj+NPI","NR","creer","NR+NPI","subj","se","yes","en meses","en","caminar","7","na","30-39","Masculino","Formación profesional de grado superior","","Región de Murcia","Región de Murcia","1702046379920","Scale","Choice",1702047310,16,0,"NULL"
"514","exp_trial","15groupB","B","scaleQ1_exp",11,"195","33","Control","NNR+subj","NNR","resultar evidente","NNR","subj","se","no","","na","inaugurar","7","na","30-39","Masculino","Formación profesional de grado superior","","Región de Murcia","Región de Murcia","1702046400482","Scale","Choice",1702047310,41,0,"NULL"
"515","exp_trial","15groupB","B","scaleQ1_exp",14,"125","21","Critical Item","NR+ind","NR","parecer","NR","ind","","no","","na","empezar","3","na","30-39","Masculino","Formación profesional de grado superior","","Región de Murcia","Región de Murcia","1702046621990","Scale","Choice",1702047310,29,0,"NULL"
"516","exp_trial","15groupB","B","scaleQ1_exp",16,"96","16","Control","NNR+ind","NNR","ser consciente","NNR","ind","","no","","na","manejar","7","na","30-39","Masculino","Formación profesional de grado superior","","Región de Murcia","Región de Murcia","1702046657401","Scale","Choice",1702047310,24,0,"NULL"
"517","exp_trial","15groupB","B","scaleQ1_exp",17,"154","26","Control","NR+ind+NPI","NR","creer","NR+NPI","ind","","yes","hasta","hasta","mandar","6","na","30-39","Masculino","Formación profesional de grado superior","","Región de Murcia","Región de Murcia","1702046675960","Scale","Choice",1702047310,34,0,"NULL"
"518","exp_trial","15groupB","B","scaleQ1_exp",18,"20","4","Critical Item","NR+subj","NR","considerar","NR","subj","ra","no","","na","cometer","7","na","30-39","Masculino","Formación profesional de grado superior","","Región de Murcia","Región de Murcia","1702046695375","Scale","Choice",1702047310,12,0,"NULL"
"519","exp_trial","15groupB","B","scaleQ1_exp",19,"84","14","Control","NNR+ind","NNR","estar seguro","NNR","ind","","no","","na","leer","5","na","30-39","Masculino","Formación profesional de grado superior","","Región de Murcia","Región de Murcia","1702046726613","Scale","Choice",1702047310,22,0,"NULL"
"520","exp_trial","15groupB","B","scaleQ1_exp",20,"172","29","Control","NR+ind+NPI","NR","opinar","NR+NPI","ind","","yes","hasta","hasta","aterrizar","3","na","30-39","Masculino","Formación profesional de grado superior","","Región de Murcia","Región de Murcia","1702046785861","Scale","Choice",1702047310,37,0,"NULL"
"521","exp_trial","15groupB","B","scaleQ1_exp",21,"49","9","Critical Item","NR+subj+NPI","NR","parecer","NR+NPI","subj","se","yes","en meses","en","aumentar","7","na","30-39","Masculino","Formación profesional de grado superior","","Región de Murcia","Región de Murcia","1702046805862","Scale","Choice",1702047310,17,0,"NULL"
"522","exp_trial","15groupB","B","scaleQ1_exp",22,"183","31","Control","NNR+subj","NNR","saber","NNR","subj","se","no","","na","acabar","5","na","30-39","Masculino","Formación profesional de grado superior","","Región de Murcia","Región de Murcia","1702046827622","Scale","Choice",1702047310,39,0,"NULL"
"523","exp_trial","15groupB","B","scaleQ1_exp",23,"131","22","Critical Item","NR+ind","NR","considerar","NR","ind","","no","","na","terminar","3","na","30-39","Masculino","Formación profesional de grado superior","","Región de Murcia","Región de Murcia","1702046880392","Scale","Choice",1702047310,30,0,"NULL"
"524","exp_trial","15groupB","B","scaleQ1_exp",24,"137","23","Critical Item","NR+ind","NR","opinar","NR","ind","","no","","na","despegar","3","na","30-39","Masculino","Formación profesional de grado superior","","Región de Murcia","Región de Murcia","1702046887897","Scale","Choice",1702047310,31,0,"NULL"
"525","exp_trial","15groupB","B","scaleQ1_exp",25,"201","34","Control","NNR+subj","NNR","ser consciente","NNR","subj","se","no","","na","graduar","4","na","30-39","Masculino","Formación profesional de grado superior","","Región de Murcia","Región de Murcia","1702046908914","Scale","Choice",1702047310,42,0,"NULL"
"526","exp_trial","15groupB","B","scaleQ1_exp",26,"32","6","Critical Item","NR+subj","NR","dar la impresión","NR","subj","ra","no","","na","visitar","7","na","30-39","Masculino","Formación profesional de grado superior","","Región de Murcia","Región de Murcia","1702046921690","Scale","Choice",1702047310,14,0,"NULL"
"527","exp_trial","15groupB","B","scaleQ1_exp",27,"8","2","Critical Item","NR+subj","NR","creer","NR","subj","ra","no","","na","visitar","7","na","30-39","Masculino","Formación profesional de grado superior","","Región de Murcia","Región de Murcia","1702046938219","Scale","Choice",1702047310,10,0,"NULL"
"528","exp_trial","15groupB","B","scaleQ1_exp",29,"67","12","Critical Item","NR+subj+NPI","NR","dar la impresión","NR+NPI","subj","se","yes","en meses","en","teñir","7","na","30-39","Masculino","Formación profesional de grado superior","","Región de Murcia","Región de Murcia","1702046956740","Scale","Choice",1702047310,20,0,"NULL"
"529","exp_trial","15groupB","B","scaleQ1_exp",30,"55","10","Critical Item","NR+subj+NPI","NR","considerar","NR+NPI","subj","se","yes","en meses","en","presentar","3","na","30-39","Masculino","Formación profesional de grado superior","","Región de Murcia","Región de Murcia","1702046988295","Scale","Choice",1702047310,18,0,"NULL"
"530","exp_trial","15groupB","B","scaleQ1_exp",32,"37","7","Critical Item","NR+subj+NPI","NR","pensar","NR+NPI","subj","se","yes","en meses","en","escuchar","7","na","30-39","Masculino","Formación profesional de grado superior","","Región de Murcia","Región de Murcia","1702047001159","Scale","Choice",1702047310,15,0,"NULL"
"531","exp_trial","15groupB","B","scaleQ1_exp",33,"148","25","Control","NR+ind+NPI","NR","pensar","NR+NPI","ind","","yes","hasta","hasta","despertarse","3","na","30-39","Masculino","Formación profesional de grado superior","","Región de Murcia","Región de Murcia","1702047018584","Scale","Choice",1702047310,33,0,"NULL"
"532","exp_trial","15groupB","B","scaleQ1_exp",34,"26","5","Critical Item","NR+subj","NR","opinar","NR","subj","ra","no","","na","arrojar","7","na","30-39","Masculino","Formación profesional de grado superior","","Región de Murcia","Región de Murcia","1702047051969","Scale","Choice",1702047310,13,0,"NULL"
"533","exp_trial","15groupB","B","scaleQ1_exp",35,"119","20","Critical Item","NR+ind","NR","creer","NR","ind","","no","","na","encontrar","5","na","30-39","Masculino","Formación profesional de grado superior","","Región de Murcia","Región de Murcia","1702047126879","Scale","Choice",1702047310,28,0,"NULL"
"534","exp_trial","15groupB","B","scaleQ1_exp",36,"178","30","Control","NR+ind+NPI","NR","dar la impresión","NR+NPI","ind","","yes","hasta","hasta","tomar una decisión","3","na","30-39","Masculino","Formación profesional de grado superior","","Región de Murcia","Región de Murcia","1702047148489","Scale","Choice",1702047310,38,0,"NULL"
"535","exp_trial","15groupB","B","scaleQ1_exp",37,"207","35","Control","NNR+subj","NNR","asegurar","NNR","subj","se","no","","na","recibir la carta ","7","na","30-39","Masculino","Formación profesional de grado superior","","Región de Murcia","Región de Murcia","1702047154216","Scale","Choice",1702047310,43,0,"NULL"
